Signature,Block Time,Human Time,Action,From,Token1,Amount1,TokenDecimals1,Token2,Amount2,TokenDecimals2,Value,Programs,Token1Multiplier,Token2Multiplier
3E2HntjhVhDSCHijJAAfyAgUBz6T9rXi3Jp9PEAJioDVjAo8rHwuLifmscgBRpn9pAL9Z6rkLSqWBfGtsvU41ohm,1782758475,2026-06-29T18:41:15.000Z,ACTIVITY_TOKEN_SWAP,828ujAAbVXEnvaixb2V8fiD3tU19TUKQjvv3x7frndTp,So11111111111111111111111111111111111111112,40000000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,83935188811,9,3.026,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||TessVdML9pBGgG9yGks7o4HewRaXVAMuoVj4x83GLQH|LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo|BiSoNHVpsVZW2F7rx2eQ59yQwKxzU5NvBcmKshCSUypi|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
4DKUZtMmN2Xj7XwLQUobjtBNkGoz489xrCwbZ72V4K4k3m6Dtd99jN4njifLirEmJ4VTCwvKNmE41XLV8sEgxQjZ,1782758369,2026-06-29T18:39:29.000Z,ACTIVITY_TOKEN_SWAP,GXXnQNRx5sCzvHwdDuj25hirS642EwJTWjfV2f3TSDxE,So11111111111111111111111111111111111111112,32732700,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,69107524475,9,2.4704,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||TessVdML9pBGgG9yGks7o4HewRaXVAMuoVj4x83GLQH|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
WkaDo7YzoJASFF3MuDpdY6Wr1THxVrtcKSXEWFBUYSJXkJTnGQN2zfw2CTa2kPwLmVf97J4AgZYv38wjpWGGwde,1782758368,2026-06-29T18:39:28.000Z,ACTIVITY_TOKEN_SWAP,9Lkx4hTaF9ZKZbeDK68JEZ9sM5PjzZq4wxj8iQoY9zeW,So11111111111111111111111111111111111111112,30752000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,64917874125,9,2.321,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||TessVdML9pBGgG9yGks7o4HewRaXVAMuoVj4x83GLQH|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
3yBNmZ63QhmPjbCiAWJfv9oqth9bVTaq4zvxRPdZLGPJyYuT9uWN484R7cSJqBVh81pLJTkrwnhSKDCVMNhW1HMj,1782758351,2026-06-29T18:39:11.000Z,ACTIVITY_TOKEN_SWAP,FFJhugsWBGyNwJr7sWyRKA7z1vFyWXTTwbgmFoqLkhzj,So11111111111111111111111111111111111111112,29760000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,62828559440,9,2.2446,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||SCoRcH8c2dpjvcJD6FiPbCSQyQgu3PcUAWj2Xxx3mqn|riptK81hDxhe5pW5jSzSM9iRA8azgEgLJ4dXkPtBS7j|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
5w6BVKLSPzYNCcGeBTHLU4R6XEdwtEcWYb2iNYqz5uKwQiYJV4QJQLzweiAW2vzvaoDbmoHnurQiCRJBN8PrA2R2,1782758350,2026-06-29T18:39:10.000Z,ACTIVITY_TOKEN_SWAP,5fCGfdcRZwz4XpTLQH84dat2M3T7qEDMBFG9EaJE2Xwg,So11111111111111111111111111111111111111112,28768000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,60558993006,9,2.1715,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||QuaNtZsgYRe5Z9Bk4LZ4cTD9tbkVoyCNf1R2BN9bBDv|riptK81hDxhe5pW5jSzSM9iRA8azgEgLJ4dXkPtBS7j|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
47gi2uAKJ5oFFphUFmujPPKQp4VPNSgU4tFbSamyzghiVEtfXKrSGi29pohWSHtrKtM5qJY1DNzTTVwK63dXowNY,1782758332,2026-06-29T18:38:52.000Z,ACTIVITY_TOKEN_SWAP,CfTsKuXFKLZgUUnTaRsEop49QSX9VoqUKxfx2Eae2D5i,So11111111111111111111111111111111111111112,29760000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,62817510489,9,2.2476,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH||LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo|9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
3rHpDCkuEcd3QEnk63z9ncrjceM1fi4ES6xPsMYkqRNP3pA6GqGzqUQazP962kLaE5zw3GmU4JfaL2ui5jTXvvMc,1782758330,2026-06-29T18:38:50.000Z,ACTIVITY_TOKEN_SWAP,Da5GSgizG8jT7gE2YPaUojJmwRduB7hTXcYwnw5eahVq,So11111111111111111111111111111111111111112,29760000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,62672811188,9,2.2466,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||QuaNtZsgYRe5Z9Bk4LZ4cTD9tbkVoyCNf1R2BN9bBDv|riptK81hDxhe5pW5jSzSM9iRA8azgEgLJ4dXkPtBS7j|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
4iTHXLsYQKHhLMaH3djX3NjZttctEA471yVE2vM1NVmNwjQL4ihrH515HHJYTH4XKnCtDC9zggGhx4JVbKJvxLnc,1782758330,2026-06-29T18:38:50.000Z,ACTIVITY_TOKEN_SWAP,PM9ndBgfdrZeNzUtFoUZJAkFhtwaRNfG3Rg95j9AkpX,So11111111111111111111111111111111111111112,28768000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,60763300699,9,2.1723,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||QuaNtZsgYRe5Z9Bk4LZ4cTD9tbkVoyCNf1R2BN9bBDv|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
5LCfn2d4d6eoecXux2u7UWY9Zf4DVgdMiZfAZoALsfLtJ7tHzqg4UDUbc3TJxL4DbWSdEFFtbGkEgdgNfUu4oxH9,1782758330,2026-06-29T18:38:50.000Z,ACTIVITY_TOKEN_SWAP,7yta8oX8a9qwkoVbEs52m6BTanDUTfjGzZmDqd5YKnr1,So11111111111111111111111111111111111111112,31000000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,64947776223,9,2.3412,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||BiSoNHVpsVZW2F7rx2eQ59yQwKxzU5NvBcmKshCSUypi|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
rLNjcQ5zE33ZiqM7jwxFStm46XUd6PEk5qKnLNZFtbcB2VaWFMTfKFzsKBpc91gX52KjWvhw318XXxHcjqDKQ1x,1782758325,2026-06-29T18:38:45.000Z,ACTIVITY_TOKEN_SWAP,7Am1Lpk9gPo4xmCr51iRkBviv2fHcz5VgNbhXZLzRWqJ,So11111111111111111111111111111111111111112,29760000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,62855188811,9,2.2474,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH||BiSoNHVpsVZW2F7rx2eQ59yQwKxzU5NvBcmKshCSUypi|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
5ojoA6cfUyT5C9eG26g8wDPH7dNvFtMHccxdA2U8vdXY3fQEShN8YpyrgXufvhk9LGFZSrzhk2ZrfivGPaeJtdog,1782758325,2026-06-29T18:38:45.000Z,ACTIVITY_TOKEN_SWAP,5ma9cRXdZK9WTFojcG4YGhhyve5teu1bfzM8geRsfo4P,So11111111111111111111111111111111111111112,29760000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,62855300699,9,2.2474,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||QuaNtZsgYRe5Z9Bk4LZ4cTD9tbkVoyCNf1R2BN9bBDv|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
5rcCYUDrVxcomJsJHSKz5LZAcrMRSaBZvMF41qzvG1xsPzyock6xmuoEWqJ7axC8pZYAtN5b6karXcyAm3Uoy5Vf,1782758325,2026-06-29T18:38:45.000Z,ACTIVITY_TOKEN_SWAP,9mRNZEFNRpoazft89NG6nRC9GkHH8gnJD7u97xfVnABN,So11111111111111111111111111111111111111112,29760000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,62818769230,9,2.2473,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||SCoRcH8c2dpjvcJD6FiPbCSQyQgu3PcUAWj2Xxx3mqn|riptK81hDxhe5pW5jSzSM9iRA8azgEgLJ4dXkPtBS7j|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
5pQoaDqdQ19FrTJU9taag7aEixsqus4e3LWbDaWBP9vQcHgKQhFppMKyBkt1ZyBMbkWnd6zrkaF2L5uqN7cLhcfu,1782758324,2026-06-29T18:38:44.000Z,ACTIVITY_TOKEN_SWAP,9bbtqmo3BSHayqaThPyxDboKmXjdfk7xoHYnnoruCG9w,So11111111111111111111111111111111111111112,30000000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,62828895104,9,2.2651,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||TessVdML9pBGgG9yGks7o4HewRaXVAMuoVj4x83GLQH|HpNfyc2Saw7RKkQd8nEL4khUcuPhQ7WwY1B2qjx8jxFq|ZERor4xhbUycZ6gb9ntrhqscUcZmAbQDjEAtCf4hbZY|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
4uzcoNCk93LSbz38XNVQvefBuWRJ1E8UszwQcurEsBDSTgZTwcHdCgCP9caMShnGJehQNf4bU7WXasBf26qsHZYW,1782758324,2026-06-29T18:38:44.000Z,ACTIVITY_TOKEN_SWAP,YStEDPkstjNMyEg2hPxwbdrBtL9spD8xjpW794SdsKF,So11111111111111111111111111111111111111112,30000000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,62813286713,9,2.2651,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||QuaNtZsgYRe5Z9Bk4LZ4cTD9tbkVoyCNf1R2BN9bBDv|CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
5QQahsZqU81vjm9izSiF5tAnbHcxmvK5CUQfT1wocvn8eF7LuHg5ASGgUMmcLLxKdy9W79SwvyfFL7XAkfkEZLy4,1782758324,2026-06-29T18:38:44.000Z,ACTIVITY_TOKEN_SWAP,3SmLmQNsfzevSausRhipwprm8W6gP2UHdkwenN6Ci3mj,So11111111111111111111111111111111111111112,28765100,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,60687944055,9,2.1719,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||ZERor4xhbUycZ6gb9ntrhqscUcZmAbQDjEAtCf4hbZY|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
3eMW4D2DCN4BdQ1291hdW2FGL9Ty5yuC2F4WB8q78hj7Wq4537UBVdF4H1izDYNTzTm257wS8wcXYuAFtkSMJdd9,1782758324,2026-06-29T18:38:44.000Z,ACTIVITY_TOKEN_SWAP,Bup2tc4b75PaZdEj3VurSfwENPgibBv2asJWnKkHMx4z,So11111111111111111111111111111111111111112,29000000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,60740447552,9,2.1896,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|ZERor4xhbUycZ6gb9ntrhqscUcZmAbQDjEAtCf4hbZY|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
3kZ4wubPJaRtpNVvnxCarBsqvr3jy4dQD8YkBcRkQhYhbfgqvz3hB6R9N8kz1kwXYVVZHuT5wDCu6eUXA7ziHHmV,1782758322,2026-06-29T18:38:42.000Z,ACTIVITY_TOKEN_SWAP,A2fqJgnJPruSCdfBUJ6kL5eZ4PSwRLmvSrkFj4CGtueR,So11111111111111111111111111111111111111112,30000000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,62821286713,9,2.2645,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||TessVdML9pBGgG9yGks7o4HewRaXVAMuoVj4x83GLQH|HpNfyc2Saw7RKkQd8nEL4khUcuPhQ7WwY1B2qjx8jxFq|ZERor4xhbUycZ6gb9ntrhqscUcZmAbQDjEAtCf4hbZY|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
4pJdJyLpSog2EBFMPc28usB3oAHg3dPnSfGx1W62LFnNMEKqK1xc48hjwnwfpjmFVPXBjJSJprWNM8rTFCTEJdC9,1782758322,2026-06-29T18:38:42.000Z,ACTIVITY_TOKEN_SWAP,FRpV28puJ6RtktF2PGD2WLX7szxzYu4fv2d4io8wYy6Y,So11111111111111111111111111111111111111112,29760000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,62838853146,9,2.2464,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH||BiSoNHVpsVZW2F7rx2eQ59yQwKxzU5NvBcmKshCSUypi|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
4aDMGRMkAUTGR9sddZT8g5NHyUWakWGCz7u1o82m4X1jPqDqNaVjNUrUfM6hr9ASZKkMBsAFD58exntuHM7heVh7,1782758322,2026-06-29T18:38:42.000Z,ACTIVITY_TOKEN_SWAP,F9Ee1c3NnfCRQyemgHTYiUvGnGMwyfNLgu2mytFPnF1r,So11111111111111111111111111111111111111112,29000000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,60732475524,9,2.1891,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||TessVdML9pBGgG9yGks7o4HewRaXVAMuoVj4x83GLQH|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
4QxWSqBavaABZbhYZGgRXTzT4isZZaxAnLnp4aKuUjGF9PPEi62WjB2offjPsHQhAdLcnRq4He1iPY9AwVqo5aJH,1782758321,2026-06-29T18:38:41.000Z,ACTIVITY_TOKEN_SWAP,Fhx7BMoj95Cxtyyr2SUmFUncTH7aHNJyr1mESC3uwEXN,So11111111111111111111111111111111111111112,29660800,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,62617286713,9,2.2388,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH||BiSoNHVpsVZW2F7rx2eQ59yQwKxzU5NvBcmKshCSUypi|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
5GkmbjofFTpQVZp7Ms8usLrSVNcuBSHjjSdchtLausbzTH22Sty8D83X4sPV54gZkpHaHjYY71z8mePLwhRMK85N,1782758321,2026-06-29T18:38:41.000Z,ACTIVITY_TOKEN_SWAP,AUtZ3oPfEDurBdFiqPg8W93xsiXmoDEoTb8U5tsZjbpf,So11111111111111111111111111111111111111112,28765100,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,60687944055,9,2.1712,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||ZERor4xhbUycZ6gb9ntrhqscUcZmAbQDjEAtCf4hbZY|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
5zcVzz682nSKyD7DQD33UhecMTBfX4x6XDDDfXBrDiaZP6EZZAWHEuA6zYHxpBM4EVuo5k3fcttqBonB2UEDSyUA,1782758321,2026-06-29T18:38:41.000Z,ACTIVITY_TOKEN_SWAP,BfCutVPCw3vPJ4EuJk8FbgTb3w59fmZVsgo3rduSDcy6,So11111111111111111111111111111111111111112,29000000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,60661146853,9,2.1871,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|HpNfyc2Saw7RKkQd8nEL4khUcuPhQ7WwY1B2qjx8jxFq|ZERor4xhbUycZ6gb9ntrhqscUcZmAbQDjEAtCf4hbZY|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
2gD9vVDfL9CkePgnHoFU8oJY4o5w8zVteoDM6zDMeiZQEckXrtsmbSv2ZNVVReGnNozDZ2zyZSSm6fStD5ergxa,1782758321,2026-06-29T18:38:41.000Z,ACTIVITY_TOKEN_SWAP,AxaSwwRLXQVPdfTeDTWj4ybWi3fsFZSqbVXVA7SXL3cc,So11111111111111111111111111111111111111112,29000000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,60705230769,9,2.1871,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||Archer8kgiavM61GyusMzaaS2ft5sALtNsD1HxkUPMhy|HpNfyc2Saw7RKkQd8nEL4khUcuPhQ7WwY1B2qjx8jxFq|ZERor4xhbUycZ6gb9ntrhqscUcZmAbQDjEAtCf4hbZY|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
4phguewY1iZvJPpTYUvVfDX1SR9HNWEZGqWvody2KoXrNEVQ84FiPrfVWs7oKkRfhwiajpWGydywKphtKoBfFpEc,1782758321,2026-06-29T18:38:41.000Z,ACTIVITY_TOKEN_SWAP,2UrPYguZ8PipBgpwUXGYUkQQLu3FMkGMpsQbkeAkYxSY,So11111111111111111111111111111111111111112,31744000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,66797286713,9,2.3941,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||QuaNtZsgYRe5Z9Bk4LZ4cTD9tbkVoyCNf1R2BN9bBDv|riptK81hDxhe5pW5jSzSM9iRA8azgEgLJ4dXkPtBS7j|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
5JUTiVPPj2HyBMgmKqqt5ueuzpM5FwSyBn5JzgH7Dd9TBZB3G48q1T1N2x4y5FTjxSSLUVXdEVtHHW8aFtNrF9N9,1782758321,2026-06-29T18:38:41.000Z,ACTIVITY_TOKEN_SWAP,GBqW5f4zzHM641Pr4opfgP3zw5LzNLEbPZutvcmXKB7U,So11111111111111111111111111111111111111112,30748900,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,64873314685,9,2.319,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||ZERor4xhbUycZ6gb9ntrhqscUcZmAbQDjEAtCf4hbZY|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
x6somERqW5wkXzey3V6LayCoqG1La28f5N5o5ZxZSWXK6tCJkgDNbHksVWsfPjCubZcL3EfcTX3oEvh4rK6YD1q,1782758321,2026-06-29T18:38:41.000Z,ACTIVITY_TOKEN_SWAP,CnBvvCejRLYHdZC5TX2RCSmgg94WKXCBsqwzUVA7AhXr,So11111111111111111111111111111111111111112,31219346,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,64693286713,9,2.3545,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||QuaNtZsgYRe5Z9Bk4LZ4cTD9tbkVoyCNf1R2BN9bBDv|pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA|REALQqNEomY6cQGZJUGwywTBD2UmDT32rZcNnfxQ5N2|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
3JPWtTstrg7MYym11CgkLFjNA1PPzjs4MQY3NPd89zyXv46q1FbqnYKTeA1gSLqPxLcY49UQ31jEofA2Khc99rGU,1782758321,2026-06-29T18:38:41.000Z,ACTIVITY_TOKEN_SWAP,51jFnRDVY8KwZ8AQH546fdEyZXaa5LbTdymLHM4vHN6k,So11111111111111111111111111111111111111112,29000000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,60714293706,9,2.1871,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||ZERor4xhbUycZ6gb9ntrhqscUcZmAbQDjEAtCf4hbZY|LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
27DgJB4NvWVZa4u6VopBKpSUEdojuHRcjH78rZ5Qi8bTAGpnQfdMRpkSHezDhf8HGY4LMhryGsDRox8BkUBC7wdk,1782758321,2026-06-29T18:38:41.000Z,ACTIVITY_TOKEN_SWAP,EpYL5c4LnJg6GJfYuKtCK38TW9a62HtWUb69T7k5pUdx,So11111111111111111111111111111111111111112,29000000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,60732027972,9,2.1871,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||BiSoNHVpsVZW2F7rx2eQ59yQwKxzU5NvBcmKshCSUypi|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
4YppkSwPUPFJwYArndCKGSDbmvwWveJMGtCDRYTNxy9kf6r3QbuD7K1iUcngQjPrdbFxSApp8bEZGRouaWjChJat,1782758320,2026-06-29T18:38:40.000Z,ACTIVITY_TOKEN_SWAP,9XMq5cjS2aNeThUGJUPtQqNS4rN491rbr73booffJ3Aw,So11111111111111111111111111111111111111112,30000000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,62800615384,9,2.2639,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||ZERor4xhbUycZ6gb9ntrhqscUcZmAbQDjEAtCf4hbZY|HpNfyc2Saw7RKkQd8nEL4khUcuPhQ7WwY1B2qjx8jxFq|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
3yL5KnAkTQUH8v19r4dxj5Z2aTmaffL1DEutHhU4QWtqg2PptUgsQm1x9LFtGA4ndZtdx13EDkCvBv94PU3B7x8e,1782758320,2026-06-29T18:38:40.000Z,ACTIVITY_TOKEN_SWAP,BdJBBUjDH4VkK4bB2Sm6cAokVx99z6AY5b1tnHhSWRs,So11111111111111111111111111111111111111112,28768000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,60730405594,9,2.1709,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH||BiSoNHVpsVZW2F7rx2eQ59yQwKxzU5NvBcmKshCSUypi|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
3V4ehZpwGGnQAr3RVddUztYcmV1eBbfbi71dajfZ2ByHRrs1fpYyV97NeL7seVhVDsoyo1MFC39WqZjwweq2o461,1782758320,2026-06-29T18:38:40.000Z,ACTIVITY_TOKEN_SWAP,HB5mFFE4MkARVmBibrzTbEwhgh2bhQtP6d1mf7hLxZtt,So11111111111111111111111111111111111111112,28768000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,60730405594,9,2.1709,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH||BiSoNHVpsVZW2F7rx2eQ59yQwKxzU5NvBcmKshCSUypi|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
4FUaacLc6R6kF5UJdJdgioNWQh7yEDskHv5PzWjt5ZEFusmTKaFew6Fk1hq8AV7QztbiKmAFXtMMkHRGyDYGQUrv,1782758320,2026-06-29T18:38:40.000Z,ACTIVITY_TOKEN_SWAP,HNLV2RcnWwZ2vYdQrSJVpDcV6NMuzTwj6rf1qoEAWxvn,So11111111111111111111111111111111111111112,30748900,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,64873314685,9,2.3195,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||ZERor4xhbUycZ6gb9ntrhqscUcZmAbQDjEAtCf4hbZY|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
3rsLsgE9dhU6FZoFgWNhaDM2k7E7ozhq86jPEUDEW5KrC2YvE9vZDsHDU38cyjZiXiMdgpsKy1HAxWGtU4kWoWkP,1782758320,2026-06-29T18:38:40.000Z,ACTIVITY_TOKEN_SWAP,7bjnrvxbGD4FA9Z2twMdtUbLtmWPCAjzZpChWA5gfYs6,So11111111111111111111111111111111111111112,29000000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,60729258741,9,2.1876,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||TessVdML9pBGgG9yGks7o4HewRaXVAMuoVj4x83GLQH|LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo|REALQqNEomY6cQGZJUGwywTBD2UmDT32rZcNnfxQ5N2|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
